,TAXON_GRP,COL_DATE,X,Y,UTM_ZONE,UTM_NORTH,UTM_EAST
70,Fish,1996-06-18,-127.64925903702765,50.7580609489305,9,5623791,595271
71,Fish,1997-06-19,-127.64925903702765,50.7580609489305,9,5623791,595271
72,Fish,1998-06-20,-127.64925903702765,50.7580609489305,9,5623791,595271
73,Fish,1999-06-21,-127.64925903702765,50.7580609489305,9,5623791,595271
74,Fish,2006-06-17,-127.57725614512488,50.78137151215756,9,5626478,600300
75,Fish,1997-06-19,-127.57583477105908,50.78454488165391,9,5626833,600393
76,Fish,1996-06-18,-126.01083566615064,50.814325058501815,9,5633437,710565
77,Fish,2000-06-22,-126.01083566615064,50.814325058501815,9,5633437,710565
78,Fish,2000-06-22,-126.16564135175268,50.870846398161106,9,5639290,699421
79,Fish,1990,-128.00623086997945,50.856179397508065,9,5634302,569947
80,Fish,1995-06-17,-128.00626481592369,50.85661902867844,9,5634351,569944
81,Fish,1997-06-19,-128.00626481592369,50.85661902867844,9,5634351,569944
82,Fish,2002-06-24,-128.00626481592369,50.85661902867844,9,5634351,569944
83,Fish,1999-06-21,-126.53127136375186,51.03503412260268,9,5656621,673088
84,Fish,2001-06-23,-126.53127136375186,51.03503412260268,9,5656621,673088
85,Fish,1995,-127.25284805610985,51.67894882591464,9,5726776,620795
86,Plant,1978-08-18,-131.01193498153393,51.932804812822106,9,5755477,361680
87,Plant,1934,-128.14350195684256,52.16376588955353,9,5779599,558584
88,Plant,1949-05-16,-128.14350195684256,52.16376588955353,9,5779599,558584
89,Plant,1952-07-31,-126.7650348756501,52.37830352321785,9,5805466,652125
90,Plant,1976-07-02,-126.7650348756501,52.37830352321785,9,5805466,652125
91,Fish,1997,-126.77095111181528,52.37830925050064,9,5805454,651722
92,Fish,1998,-126.96762825947441,52.80467450931218,9,5852478,637000
93,Plant,2003-09-01,-131.95974898775424,53.05144323409886,9,5882089,301631
94,Plant,1957-06-09,-131.95002994978813,53.10004191342082,9,5887467,302505
95,Plant,1974-09-01,-131.95403270224315,53.10276334837184,9,5887781,302249
96,Plant,1960-07-08,-131.79946615254258,53.165046043189896,9,5894291,312865
97,Plant,1971-07-27,-131.80781905792014,53.234540265076866,9,5902041,312610
98,Plant,1964-07-17,-131.83843348675987,53.23836661507264,9,5902547,310584
99,Plant,1971-10-01,-131.8334460089145,53.24010549129868,9,5902728,310925
100,Plant,1964-08-18,-131.81676851853757,53.25005448218852,9,5903790,312081
101,Plant,1964-07-17,-131.81676851853757,53.25005448218852,9,5903790,312081
102,Fish,1997,-129.3026654025963,53.64867973091753,9,5944477,479994
103,Plant,1937-06-20,-131.93401444484698,53.566189045632534,9,5939261,305708
104,Plant,1964-08-09,-131.93298939582698,53.56656379053686,9,5939300,305777
105,Plant,1961-07-27,-131.93710380739228,53.609561121827575,9,5944093,305702
106,Plant,1982-07-02,-131.93710380739228,53.609561121827575,9,5944093,305702
107,Plant,1970-07-22,-131.93710380739228,53.609561121827575,9,5944093,305702
108,Plant,1964-06-01,-131.93710380739228,53.609561121827575,9,5944093,305702
109,Fish,1947,-128.51334388183903,53.848601897962645,9,5966787,532016
110,Fish,1998,-128.65802316189357,54.01734419000802,9,5985505,522407
111,Fish,2000,-126.29878251234922,54.20535074611478,9,6009739,676170
112,Plant,1974-08-26,-129.80404808961526,54.23130435184786,9,6009556,447588
113,Fish,2000-06-22,-126.50894064918924,50.31578458602933,9,5576710,677345
114,Fish,1990-06-12,-127.43361057657488,50.33147627759588,9,5576660,611482
115,Fish,1991-06-13,-127.43361057657488,50.33147627759588,9,5576660,611482
116,Fish,1992-06-14,-127.43361057657488,50.33147627759588,9,5576660,611482
117,Fish,1994-06-16,-127.43361057657488,50.33147627759588,9,5576660,611482
118,Fish,1996-06-18,-127.43361057657488,50.33147627759588,9,5576660,611482
119,Fish,1997-06-19,-127.43361057657488,50.33147627759588,9,5576660,611482
120,Fish,2000-06-22,-127.43361057657488,50.33147627759588,9,5576660,611482
121,Fish,2002-06-24,-127.43361057657488,50.33147627759588,9,5576660,611482
125,Fish,1993-06-15,-126.24409943994459,50.432328327597816,9,5590330,695716
126,Fish,1992,-127.9030672130958,50.41777933761605,9,5585658,577930
127,Fish,1990-08-01,-126.27541972093564,50.46751327579752,9,5594160,693349
128,Fish,1997-06-19,-126.2749707974644,50.467846836915186,9,5594198,693379
129,Fish,1998-06-20,-126.2749707974644,50.467846836915186,9,5594198,693379
130,Fish,1999-06-21,-126.2749707974644,50.467846836915186,9,5594198,693379
131,Fish,1999-06-21,-126.2749707974644,50.467846836915186,9,5594198,693379
132,Fish,2000-06-22,-126.2749707974644,50.467846836915186,9,5594198,693379
133,Fish,2001-06-23,-126.2749707974644,50.467846836915186,9,5594198,693379
134,Fish,2002-06-24,-126.2749707974644,50.467846836915186,9,5594198,693379
135,Fish,1994-06-16,-127.8656113645858,50.45771351656994,9,5590138,580523
136,Fish,1990-06-12,-126.87261712137365,50.529605597854484,9,5599679,650775
137,Fish,1991,-126.87263888567145,50.53000076796752,9,5599723,650773
138,Fish,1989-06-11,-126.87251275880828,50.53004668287347,9,5599728,650781
139,Fish,1991-06-13,-126.87251275880828,50.53004668287347,9,5599728,650781
140,Fish,1993-06-15,-126.87251275880828,50.53004668287347,9,5599728,650781
141,Fish,1994-06-16,-126.87251275880828,50.53004668287347,9,5599728,650781
142,Fish,1995-06-17,-126.87251275880828,50.53004668287347,9,5599728,650781
143,Fish,1996-06-18,-126.87251275880828,50.53004668287347,9,5599728,650781
144,Fish,1997-06-19,-126.87251275880828,50.53004668287347,9,5599728,650781
145,Fish,1999-06-21,-126.87251275880828,50.53004668287347,9,5599728,650781
146,Fish,2000-06-22,-126.87251275880828,50.53004668287347,9,5599728,650781
147,Fish,1994-06-16,-127.51917267311458,50.538143054562276,9,5599514,604935
148,Fish,1992-06-14,-126.97879381731266,50.56689885439891,9,5603615,643138
149,Fish,1994-06-16,-126.97879381731266,50.56689885439891,9,5603615,643138
150,Fish,1995-06-17,-126.97879381731266,50.56689885439891,9,5603615,643138
151,Fish,1997-06-19,-126.97879381731266,50.56689885439891,9,5603615,643138
152,Fish,2000-06-22,-126.97879381731266,50.56689885439891,9,5603615,643138
153,Fish,2002-06-24,-126.97879381731266,50.56689885439891,9,5603615,643138
154,Fish,2000-06-22,-127.41685980739878,50.587837170036714,9,5605189,612067
155,Fish,1996-06-18,-127.41838268911393,50.60611207069373,9,5607218,611916
156,Fish,1997-06-19,-127.17625191642288,50.611960098390114,9,5608262,629032
157,Fish,1993-06-15,-127.17623801576202,50.61196922985093,9,5608263,629033
158,Fish,1998-06-20,-127.17623801576202,50.61196922985093,9,5608263,629033
159,Fish,1992-06-14,-128.01552165524234,50.65246245556694,9,5611641,569595
160,Fish,1994-06-16,-128.01552165524234,50.65246245556694,9,5611641,569595
161,Fish,1999-06-21,-128.01552165524234,50.65246245556694,9,5611641,569595
162,Fish,1998-06-20,-127.34791692275695,50.6778228655043,9,5615301,616724
163,Fish,1999-06-21,-127.34791692275695,50.6778228655043,9,5615301,616724
164,Fish,1991,-127.4814217087832,50.69739651777032,9,5617275,607247
165,Fish,2000-06-22,-127.4814217087832,50.69739651777032,9,5617275,607247
166,Fish,2002-06-24,-127.4814217087832,50.69739651777032,9,5617275,607247
168,Fish,1991-06-13,-127.47933100175652,50.69887074889531,9,5617442,607391
169,Fish,1993-06-15,-127.47933100175652,50.69887074889531,9,5617442,607391
170,Fish,1995-06-17,-127.47933100175652,50.69887074889531,9,5617442,607391
171,Fish,1997-06-19,-127.47933100175652,50.69887074889531,9,5617442,607391
172,Fish,1994-06-16,-127.48813026933551,50.710864796921356,9,5618763,606743
173,Fish,1997-06-19,-127.48813026933551,50.710864796921356,9,5618763,606743
174,Fish,1990,-127.87246658463935,50.70921333819437,9,5618095,579611
175,Plant,1897,-127.49656336363508,50.71598996168161,9,5619321,606136
176,Fish,1997-06-19,-127.71400143013399,50.75001599193706,9,5622815,590721
177,Fish,2002-06-24,-127.71400143013399,50.75001599193706,9,5622815,590721
178,Fish,1995,-126.458971119266,50.76653585371672,9,5626942,679185
179,Fish,1997,-126.458971119266,50.76653585371672,9,5626942,679185
180,Fish,1998,-126.458971119266,50.76653585371672,9,5626942,679185
181,Fish,1960-05-13,-123.76611959900585,48.39471413812577,10,5360456,443288
182,Plant,1949-05-16,-123.52426899264164,48.39059343865774,10,5359847,461188
183,Fish,2004,-123.76344027957173,48.40519829542731,10,5361619,443498
184,Fish,1958-05-05,-123.76338879860943,48.4054316448005,10,5361645,443502
185,Fish,1959-05-12,-123.7624951089387,48.406936595030395,10,5361812,443570
186,Fish,1963-05-16,-123.76258115666808,48.407398270825645,10,5361863,443564
187,Fish,1981,-123.53983466867444,48.408333980896,10,5361827,460050
188,Fish,1993-06-15,-123.53983420037147,48.40834298773013,10,5361828,460050
189,Fish,2010,-123.53983420037147,48.40834298773013,10,5361828,460050
190,Plant,1963-07-28,-123.3647873528869,48.40687932923381,10,5361589,473003
192,Invertebrate,1990-09-20,-123.380002887221,48.40830328424824,10,5361753,471878
193,Fish,1980-04-18,-123.63802252384882,48.415981194589385,10,5362733,452790
194,Fish,1959,-123.63802252384882,48.415981194589385,10,5362733,452790
196,Fish,1973-04-19,-123.6384104624414,48.417396528137274,10,5362891,452763
197,Fish,1959-08-24,-123.63832467641932,48.41749380293464,10,5362901,452769
198,Fish,1958-05-11,-123.6383906942283,48.4175223272612,10,5362905,452765
199,Fish,1954,-123.63827661220202,48.41764602217715,10,5362918,452773
200,Fish,2005-09-06,-123.51350091875419,48.41772825570282,10,5362858,462005
201,Fish,2005-10-20,-123.51350091875419,48.41772825570282,10,5362858,462005
202,Plant,1988-08-31,-123.36509665388095,48.41512992300027,10,5362506,472985
203,Plant,1986,-123.36509665388095,48.41512992300027,10,5362506,472985
204,Invertebrate,1990-01-01,-123.39999972923422,48.416002092815035,10,5362616,470403
205,Plant,1955-07-18,-123.36701144895021,48.419262899766935,10,5362966,472845
206,Plant,1948-08-19,-123.36683079795161,48.41935760776529,10,5362977,472859
207,Plant,1961-08-14,-123.36683079795161,48.41935760776529,10,5362977,472859
208,Amphibian,1940-10-05,-123.34848834781508,48.42071242339982,10,5363121,474216
209,Plant,1982,-123.47275146161884,48.430821897851345,10,5364294,465030
210,Plant,1988,-123.47275146161884,48.430821897851345,10,5364294,465030
211,Plant,1986,-123.47275146161884,48.430821897851345,10,5364294,465030
212,Invertebrate,2011-05-11,-123.36565162200212,48.42841869580161,10,5363984,472951
214,Fish,2001,-130.13830181976013,54.24701221136807,9,6011603,425829
215,Plant,1957-05-11,-130.31394232050496,54.29758975936016,9,6017429,414490
216,Fish,1974,-128.59836586067362,54.36791256306512,9,6024531,526094
217,Plant,1939-07-15,-130.30864317224695,54.32124063591395,9,6020054,414883
218,Fish,1985,-126.77135552035084,54.40221141794266,9,6030562,644663
219,Fish,2010-06-06,-126.77135552035084,54.40221141794266,9,6030562,644663
220,Fish,2007-06-05,-126.77135552035084,54.40221141794266,9,6030562,644663
221,Fish,2013-06-04,-126.77135552035084,54.40221141794266,9,6030562,644663
222,Fish,2009-06-09,-126.77135552035084,54.40221141794266,9,6030562,644663
223,Fish,2008-06-17,-126.77135552035084,54.40221141794266,9,6030562,644663
224,Fish,2011-06-07,-126.77135552035084,54.40221141794266,9,6030562,644663
225,Fish,2012-06-05,-126.77135552035084,54.40221141794266,9,6030562,644663
226,Fish,2005-06-08,-126.77135552035084,54.40221141794266,9,6030562,644663
227,Fish,2006-06-07,-126.77135552035084,54.40221141794266,9,6030562,644663
228,Fish,1998,-126.74642738501059,54.40956101197132,9,6031431,646255
229,Plant,1972,-126.27371388846343,54.41549683137761,9,6033175,676901
230,Plant,1973-07-28,-128.88611121545844,54.41320888579215,9,6029503,507391
231,Plant,1973-07-28,-128.88608161043055,54.41322751932035,9,6029505,507393
232,Plant,1977,-127.0348515833031,54.70536079473029,9,6063778,626619
233,Plant,1979-07-27,-127.02309030011774,54.70969716063074,9,6064281,627363
235,Plant,1979,-127.1676571989477,54.75560065629508,9,6069136,617917
237,Fish,2010-06-06,-127.0939343083958,54.765515553479595,9,6070365,622631
238,Fish,2007-06-05,-127.0939343083958,54.765515553479595,9,6070365,622631
239,Fish,2011-06-07,-127.0939343083958,54.765515553479595,9,6070365,622631
240,Fish,2009-06-09,-127.0939343083958,54.765515553479595,9,6070365,622631
241,Fish,2013-06-05,-127.0939343083958,54.765515553479595,9,6070365,622631
242,Fish,2008-06-17,-127.0939343083958,54.765515553479595,9,6070365,622631
243,Fish,2012-06-05,-127.0939343083958,54.765515553479595,9,6070365,622631
244,Fish,2005-06-08,-127.0939343083958,54.765515553479595,9,6070365,622631
245,Fish,2006-06-07,-127.0939343083958,54.765515553479595,9,6070365,622631
246,Plant,1977-05-12,-128.62016445782984,54.76568887947293,9,6068784,524439
247,Plant,1946-07-27,-127.1794655690895,54.79596881556609,9,6073607,617041
248,Plant,1982,-127.20958535308307,54.82202789601335,9,6076456,615030
249,Fish,2001,-129.75000707355372,54.98333020534841,9,6093194,452004
250,Plant,2005-07-22,-129.65726019546437,54.99936651276457,9,6094918,457956
251,Plant,1977-08-12,-128.07466052281882,55.0961868916539,9,6105886,559050
252,Fish,2010-06-06,-127.51806290161169,55.263358714124536,9,6125099,594172
253,Fish,2007-06-05,-127.51806290161169,55.263358714124536,9,6125099,594172
254,Fish,2012-06-05,-127.51806290161169,55.263358714124536,9,6125099,594172
255,Fish,2009-06-09,-127.51806290161169,55.263358714124536,9,6125099,594172
256,Fish,2013-06-05,-127.51806290161169,55.263358714124536,9,6125099,594172
257,Fish,2008-06-17,-127.51806290161169,55.263358714124536,9,6125099,594172
258,Fish,2011-06-07,-127.51806290161169,55.263358714124536,9,6125099,594172
259,Fish,2005-06-08,-127.51806290161169,55.263358714124536,9,6125099,594172
260,Fish,2006-06-07,-127.51806290161169,55.263358714124536,9,6125099,594172
262,Plant,1984,-127.73881075711029,55.459256775473136,9,6146622,579750
263,Plant,1980,-129.48182986399686,55.482405174063864,9,6148581,469549
265,Fish,1938-05-31,-126.2511374130035,55.69923769349718,9,6176031,672745
267,Fish,2000,-131.84865587517044,56.6565558889676,9,6282784,325388
269,Fish,1975-07-04,-131.6624753357232,57.63361116218524,9,6391041,341043
270,Plant,1980,-129.23843019061712,57.99543723174576,9,6428227,485905
271,Fish,2010-06-06,-129.9931099231054,58.43027546414767,9,6477044,442005
272,Fish,2007-06-25,-129.9931099231054,58.43027546414767,9,6477044,442005
273,Fish,2013-09-05,-129.9931099231054,58.43027546414767,9,6477044,442005
274,Fish,2013-09-05,-129.9931099231054,58.43027546414767,9,6477044,442005
275,Plant,1973,-126.09859821273871,59.41525096093132,9,6589882,664647
276,Plant,1968,-126.09859821273871,59.41525096093132,9,6589882,664647
277,Plant,1960-06-25,-126.0997063288085,59.41534905735503,9,6589890,664584
278,Plant,1943-08-04,-126.0997063288085,59.41534905735503,9,6589890,664584
279,Reptile,1894?,-126.08980925917358,59.416650389782575,9,6590059,665139
280,Plant,1979,-127.17810500126237,59.626200600141246,9,6611193,602757
281,Plant,1974,-127.56316645547304,59.976458670734566,9,6649660,580196
282,Plant,1979,-127.33870013046513,59.99012703261613,9,6651475,592685
283,Fish,1954-06-19,-123.59418537485165,48.348360715801036,10,5355191,455976
284,Fish,1957-09-01,-123.59418537485165,48.348360715801036,10,5355191,455976
285,Invertebrate,1961-05-13,-123.60127856451122,48.36388904430736,10,5356921,455464
286,Fish,1980,-123.6015557061132,48.364003549427565,10,5356934,455443
287,Invertebrate,2009,-123.59953015698824,48.364624920802974,10,5357002,455594
288,Reptile,2008,-123.59953015698824,48.364624920802974,10,5357002,455594
290,Fish,2007,-123.78013301263876,48.379337476633395,10,5358757,442234
291,Fish,2005-10-14,-123.70649713210086,48.38264474840771,10,5359072,447690
292,Plant,1964-06-28,-123.71669105033614,48.38338829984702,10,5359162,446936
293,Fish,1996-06-18,-123.69966587824939,48.38454335703868,10,5359279,448197
294,Invertebrate,1961-05-13,-123.57586821455818,48.38836163366444,10,5359627,457366
295,Fish,1980-06-02,-123.76726172628028,48.39307912164874,10,5360275,443202
296,Fish,1950,-123.72380709284712,48.39292862094936,10,5360227,446419
297,Fish,1985,-123.51565592518772,48.46119741107726,10,5367691,461879
298,Fish,1956-08-28,-123.51565592518772,48.46119741107726,10,5367691,461879
299,Fish,1977-05-03,-123.39492968805328,48.458586393335466,10,5367348,470802
300,Fish,1939-08-28,-123.39492968805328,48.458586393335466,10,5367348,470802
301,Fish,1972-05-09,-123.39492968805328,48.458586393335466,10,5367348,470802
302,Fish,1941-04-22,-123.39492968805328,48.458586393335466,10,5367348,470802
303,Fish,1973,-123.41061827038023,48.45933169230457,10,5367437,469643
304,Fish,1973,-123.4106047866324,48.459331362759855,10,5367436,469644
307,Fish,1913-07-27,-123.39497385555326,48.45925478250766,10,5367422,470799
308,Fish,1956-07-17,-123.44890069106259,48.46148674228497,10,5367692,466814
309,Fish,1983-09-29,-123.49378439420322,48.46270216397093,10,5367847,463497
310,Plant,1989,-123.29732490250707,48.458323728064755,10,5367286,478018
311,Fish,1980-06-02,-123.45079353193144,48.46219056311886,10,5367771,466674
312,Plant,1938-06-02,-123.29573815816536,48.4584455623744,10,5367299,478135
313,Fish,1978-04-05,-123.39524021470974,48.46128127121501,10,5367647,470781
314,Amphibian,1941-09-19,-123.34466432790691,48.4607111550736,10,5367566,474519
315,Fish,1972,-123.37541295013969,48.46332593395817,10,5367867,472248
316,Fish,1970-05-01,-123.37541295013969,48.46332593395817,10,5367867,472248
317,Fish,1954,-123.37541295013969,48.46332593395817,10,5367867,472248
318,Fish,1981,-123.37415737821584,48.46332187839699,10,5367866,472340
319,Fish,1970-05-23,-123.37417036244088,48.46333121781607,10,5367867,472339
320,Fish,1969-05-22,-123.37417036244088,48.46333121781607,10,5367867,472339
321,Fish,1981-03-10,-123.37417036244088,48.46333121781607,10,5367867,472339
322,Plant,1995-08-13,-123.31194201813528,48.46198717877842,10,5367697,476939
323,Fish,1982,-123.37282286819081,48.463523256592005,10,5367888,472439
324,Fish,2008,-123.37052838115072,48.463989364267384,10,5367939,472609
325,Plant,1979,-123.3755971770404,48.46414208372572,10,5367958,472234
326,Fish,1985,-123.46719845007021,48.466731882889846,10,5368283,465465
327,Fish,1939-03-15,-123.39972471457529,48.465422255591704,10,5368109,470452
329,Plant,1941-05-29,-123.36669046646536,48.46670755802411,10,5368240,472894
330,Fish,1960-05-13,-123.6326243993,48.47318018304869,10,5369088,453242
333,Plant,1979,-123.47532810215836,48.47253450233794,10,5368932,464868
334,Reptile,2008,-123.47532810215836,48.47253450233794,10,5368932,464868
335,Fish,1970,-123.4753542113308,48.47432049406412,10,5369130,464867
336,Fish,1973,-123.4753542113308,48.47432049406412,10,5369130,464867
337,Fish,1981,-123.4753542113308,48.47432049406412,10,5369130,464867
338,Fish,1970,-123.4753542113308,48.47432049406412,10,5369130,464867
339,Fish,1973,-123.4753542113308,48.47432049406412,10,5369130,464867
340,Fish,1981,-123.4753397603702,48.47433818384657,10,5369132,464868
341,Fish,1984-05-10,-123.50458272701763,48.47503973995431,10,5369224,462707
342,Fish,1972,-123.47527135548194,48.47435458839622,10,5369134,464873
343,Fish,1995-12-23,-123.47527135548194,48.47435458839622,10,5369134,464873
344,Fish,1973-05-10,-123.47527135548194,48.47435458839622,10,5369134,464873
345,Fish,1971,-123.47527135548194,48.47435458839622,10,5369134,464873
346,Fish,1981,-123.47514950305496,48.474865654778775,10,5369191,464883
348,Plant,1982,-123.47342190955698,48.43191100079078,10,5364415,464981
349,Plant,1980,-123.47342190955698,48.43191100079078,10,5364415,464981
350,Plant,1917-07-01,-123.30612142002592,48.42931056437399,10,5364063,477355
351,Fish,1977-06-15,-123.529341510601,48.435466848380536,10,5364838,460847
352,Fish,1942-06-25,-123.51831844241474,48.43594851804324,10,5364886,461663
353,Fish,1981-05-03,-123.51730051361885,48.436059918760655,10,5364898,461738
354,Fish,1958,-123.51730051361885,48.436059918760655,10,5364898,461738
355,Fish,1981-06-03,-123.51730051361885,48.436059918760655,10,5364898,461738
356,Fish,1981,-123.51582717153843,48.43610652297915,10,5364902,461847
357,Fish,1981,-123.51582717153843,48.43610652297915,10,5364902,461847
358,Plant,1979,-123.51845488224951,48.436177150264214,10,5364911,461653
359,Plant,1988-10-27,-123.51845488224951,48.436177150264214,10,5364911,461653
360,Fish,1982,-123.51582480579344,48.4361515544987,10,5364907,461847
361,Fish,1954,-123.51582480579344,48.4361515544987,10,5364907,461847
362,Plant,1979-07-27,-123.52394734567623,48.43694594925753,10,5364999,461247
363,Fish,1959,-123.52394734567623,48.43694594925753,10,5364999,461247
364,Fish,1955-08-27,-123.52394734567623,48.43694594925753,10,5364999,461247
365,Fish,1956-07-14,-123.52394734567623,48.43694594925753,10,5364999,461247
366,Fish,1959,-123.52394734567623,48.43694594925753,10,5364999,461247
367,Fish,1981,-123.52394734567623,48.43694594925753,10,5364999,461247
368,Fish,1959,-123.52233380253305,48.43735006052773,10,5365043,461367
369,Fish,1983,-123.52233380253305,48.43735006052773,10,5365043,461367
370,Fish,2007-01-01,-123.48360557672855,48.44187441245445,10,5365528,464234
371,Fish,2005-07-21,-123.48360557672855,48.44187441245445,10,5365528,464234
372,Fish,2005-10-20,-123.48360557672855,48.44187441245445,10,5365528,464234
373,Fish,1983-09-29,-123.48359209745607,48.44187409218528,10,5365528,464235
374,Fish,1981,-123.4822124165552,48.44193147637165,10,5365533,464337
375,Invertebrate,1989-11-26,-123.54164385251872,48.44333665746417,10,5365719,459943
376,Fish,1982,-123.48219510039057,48.44200320443658,10,5365541,464339
377,Fish,1954,-123.48596452252957,48.44218292334803,10,5365563,464060
378,Fish,1908-05-01,-123.52693914219223,48.4455371847412,10,5365956,461032
379,Fish,1977-03-17,-123.52693914219223,48.4455371847412,10,5365956,461032
380,Fish,1973-05-04,-123.52693914219223,48.4455371847412,10,5365956,461032
381,Invertebrate,2008-04-06,-123.55658385914283,48.44673916319005,10,5366105,458841
382,Fish,1999,-123.53002893151363,48.448657086184475,10,5366304,460806
383,Fish,2001,-123.53002893151363,48.448657086184475,10,5366304,460806
384,Fish,2002,-123.53058386426193,48.44888643599507,10,5366330,460765
